trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
186,False,"{'a': 0.5, 'e': 0.7700431458051551}",20,0,-19.000535203820938,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.7700431458051551}",20,11,-27.182210736184807,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.7700431458051551}",25,0,-147.87572811554224,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
189,False,"{'a': 0.5, 'e': 0.7623427143471035}",25,0,-186.64254286738256,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
190,False,"{'a': 0.5, 'e': 0.7623427143471035}",25,0,-40.551363933183566,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.7623427143471035}",20,0,-72.4474794656837,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
192,False,"{'a': 0.5, 'e': 0.7623427143471035}",20,0,-41.48378105691745,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.7623427143471035}",25,0,-167.66762513482263,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
194,False,"{'a': 0.5, 'e': 0.7623427143471035}",20,0,-10.759306014274705,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
195,False,"{'a': 0.5, 'e': 0.7623427143471035}",30,0,-104.19443753278054,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.7547192872036326}",30,0,-94.12791619861406,"{0: 20, 1: 1, 2: 7, 3: 2, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.7547192872036326}",20,0,-86.4170608520417,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
198,False,"{'a': 0.5, 'e': 0.7547192872036326}",20,0,-74.3095337103298,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
199,False,"{'a': 0.5, 'e': 0.7547192872036326}",30,0,-57.325579866614405,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.7547192872036326}",25,0,-39.83619806873273,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
201,False,"{'a': 0.5, 'e': 0.7547192872036326}",20,8,-59.493957477622175,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
202,False,"{'a': 0.5, 'e': 0.7547192872036326}",20,0,-12.316803716391302,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.7471720943315961}",25,6,-3.957652733703683,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.7471720943315961}",30,12,-32.826695131220454,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.7471720943315961}",30,0,-249.49264229015324,"{0: 17, 1: 1, 2: 6, 3: 2, 4: 4}",0
206,False,"{'a': 0.5, 'e': 0.7471720943315961}",25,15,-32.75571510871498,"{0: 7, 1: 0, 2: 1, 3: 2, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.7471720943315961}",20,0,-54.424062073737744,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.7471720943315961}",20,8,-10.040880288357977,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.7471720943315961}",20,7,-45.35590591254183,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
210,False,"{'a': 0.5, 'e': 0.7397003733882802}",25,7,-32.97358443062618,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
211,False,"{'a': 0.5, 'e': 0.7397003733882802}",20,0,-80.09621841600168,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.7397003733882802}",25,13,-18.830196809132943,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.7397003733882802}",20,12,-11.87924715327778,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.7397003733882802}",20,0,-83.29584706683106,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
215,False,"{'a': 0.5, 'e': 0.7397003733882802}",20,0,-107.47116551477417,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
216,False,"{'a': 0.5, 'e': 0.7397003733882802}",30,22,-18.638687330545594,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.7323033696543975}",30,0,-152.41350486250144,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
218,False,"{'a': 0.5, 'e': 0.7323033696543975}",20,0,-27.68794122749053,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
219,False,"{'a': 0.5, 'e': 0.7323033696543975}",25,11,-71.7161338090922,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
220,False,"{'a': 0.5, 'e': 0.7323033696543975}",20,14,-0.6276964014727895,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.7323033696543975}",20,0,-38.761421875485055,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
222,False,"{'a': 0.5, 'e': 0.7323033696543975}",20,1,-80.78757707676336,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 1}",1
223,False,"{'a': 0.5, 'e': 0.7323033696543975}",35,0,-131.12218947253643,"{0: 25, 1: 4, 2: 2, 3: 2, 4: 2}",0
224,False,"{'a': 0.5, 'e': 0.7249803359578534}",35,0,-136.28347761080087,"{0: 22, 1: 3, 2: 7, 3: 2, 4: 1}",0
225,False,"{'a': 0.5, 'e': 0.7249803359578534}",20,0,-46.16440480634411,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.7249803359578534}",30,0,-119.59157155718249,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
227,False,"{'a': 0.5, 'e': 0.7249803359578534}",20,0,-53.71321830478718,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
228,False,"{'a': 0.5, 'e': 0.7249803359578534}",20,2,-68.33778236964824,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.7249803359578534}",20,0,-55.9518409091649,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.7249803359578534}",20,0,-172.33551042923386,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
231,False,"{'a': 0.5, 'e': 0.7177305325982749}",35,6,-99.06515063997969,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 1}",1
232,False,"{'a': 0.5, 'e': 0.7177305325982749}",20,14,2.982605750345183,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.7177305325982749}",20,0,-69.27964255214548,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
234,False,"{'a': 0.5, 'e': 0.7177305325982749}",20,0,-104.21823864347319,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
235,False,"{'a': 0.5, 'e': 0.7177305325982749}",25,0,-118.42317663201513,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
236,False,"{'a': 0.5, 'e': 0.7177305325982749}",25,0,-101.19990607822157,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
237,False,"{'a': 0.5, 'e': 0.7177305325982749}",25,0,-69.55128449242243,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
238,False,"{'a': 0.5, 'e': 0.7105532272722921}",20,2,-65.03571635926734,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
239,False,"{'a': 0.5, 'e': 0.7105532272722921}",20,0,-93.07007727575872,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
240,False,"{'a': 0.5, 'e': 0.7105532272722921}",20,0,-81.1092912396085,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
241,False,"{'a': 0.5, 'e': 0.7105532272722921}",20,1,-39.97057160404148,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
242,False,"{'a': 0.5, 'e': 0.7105532272722921}",20,0,-78.3184744361464,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.7105532272722921}",25,0,-161.10823422230618,"{0: 15, 1: 2, 2: 3, 3: 3, 4: 2}",0
244,False,"{'a': 0.5, 'e': 0.7105532272722921}",20,0,-85.47057870581958,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
245,False,"{'a': 0.5, 'e': 0.7034476949995692}",20,4,-127.6249496277455,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 2}",1
246,False,"{'a': 0.5, 'e': 0.7034476949995692}",25,3,-38.42886186433248,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
247,False,"{'a': 0.5, 'e': 0.7034476949995692}",20,0,-150.524164497299,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 3}",0
248,False,"{'a': 0.5, 'e': 0.7034476949995692}",30,0,-210.8148791560058,"{0: 17, 1: 2, 2: 6, 3: 2, 4: 3}",0
249,False,"{'a': 0.5, 'e': 0.7034476949995692}",20,0,-26.71310881996272,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.7034476949995692}",20,0,-7.155910108609596,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.7034476949995692}",30,0,-158.66581669878414,"{0: 22, 1: 3, 2: 1, 3: 0, 4: 4}",0
252,False,"{'a': 0.5, 'e': 0.6964132180495735}",20,0,-87.12218318254774,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
253,False,"{'a': 0.5, 'e': 0.6964132180495735}",25,0,-8.326968458102975,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
254,False,"{'a': 0.5, 'e': 0.6964132180495735}",20,0,-35.39268084280371,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
255,False,"{'a': 0.5, 'e': 0.6964132180495735}",20,0,-90.21426835978673,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.6964132180495735}",20,0,-82.81047539064718,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
257,False,"{'a': 0.5, 'e': 0.6964132180495735}",25,0,-127.24737714860836,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
258,False,"{'a': 0.5, 'e': 0.6964132180495735}",25,0,-136.58879333452774,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
259,False,"{'a': 0.5, 'e': 0.6894490858690777}",20,0,-60.7390943245521,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
260,False,"{'a': 0.5, 'e': 0.6894490858690777}",20,0,-106.76274168680874,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
261,False,"{'a': 0.5, 'e': 0.6894490858690777}",20,0,-110.54469287592825,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
262,False,"{'a': 0.5, 'e': 0.6894490858690777}",25,0,-102.82604417202214,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
263,False,"{'a': 0.5, 'e': 0.6894490858690777}",25,0,-102.82727293069316,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
264,False,"{'a': 0.5, 'e': 0.6894490858690777}",20,0,-129.29130515075374,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
265,False,"{'a': 0.5, 'e': 0.6894490858690777}",20,2,-26.467048892387133,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.682554595010387}",25,8,-40.38699078368262,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.682554595010387}",20,15,-15.301905477057847,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.682554595010387}",25,7,-58.294301088223264,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
269,False,"{'a': 0.5, 'e': 0.682554595010387}",35,17,-42.48351612833387,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.682554595010387}",20,0,-54.14281359635543,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
271,False,"{'a': 0.5, 'e': 0.682554595010387}",20,2,-74.61489988132358,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
272,False,"{'a': 0.5, 'e': 0.682554595010387}",20,15,2.8271318534093144,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.6757290490602831}",25,0,-36.01522197825975,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
274,False,"{'a': 0.5, 'e': 0.6757290490602831}",20,7,-159.67167944179553,"{0: 4, 1: 3, 2: 3, 3: 0, 4: 3}",1
275,False,"{'a': 0.5, 'e': 0.6757290490602831}",20,0,-84.77966749164635,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
276,False,"{'a': 0.5, 'e': 0.6757290490602831}",20,0,-15.772514760835621,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.6757290490602831}",25,15,-18.827360063696197,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.6757290490602831}",20,6,-50.91386577177647,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
279,False,"{'a': 0.5, 'e': 0.6757290490602831}",25,0,-88.84434086157873,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
280,False,"{'a': 0.5, 'e': 0.6689717585696803}",25,0,-52.373767694551944,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
281,False,"{'a': 0.5, 'e': 0.6689717585696803}",35,7,-40.113358309602646,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.6689717585696803}",25,0,-53.592765739618415,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
283,False,"{'a': 0.5, 'e': 0.6689717585696803}",20,1,-28.5120878560363,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.6689717585696803}",20,0,-45.66539049205655,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
285,False,"{'a': 0.5, 'e': 0.6689717585696803}",20,0,-7.869070073779187,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.6689717585696803}",25,0,-25.95335661163157,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.6622820409839835}",20,0,-106.59019206225163,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
288,False,"{'a': 0.5, 'e': 0.6622820409839835}",30,0,-168.93954993722613,"{0: 16, 1: 2, 2: 10, 3: 0, 4: 2}",0
289,False,"{'a': 0.5, 'e': 0.6622820409839835}",30,0,-209.7824275252827,"{0: 19, 1: 1, 2: 3, 3: 4, 4: 3}",0
290,False,"{'a': 0.5, 'e': 0.6622820409839835}",20,6,-95.77271901104072,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 2}",1
291,False,"{'a': 0.5, 'e': 0.6622820409839835}",35,18,-32.29338755322877,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.6622820409839835}",25,0,-71.4961912216272,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
293,False,"{'a': 0.5, 'e': 0.6622820409839835}",25,13,-2.219777532814251,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.6556592205741436}",20,1,-83.40053174885666,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 1}",1
295,False,"{'a': 0.5, 'e': 0.6556592205741436}",20,0,-163.30373411428002,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
296,False,"{'a': 0.5, 'e': 0.6556592205741436}",30,0,-86.06745193414447,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",1
297,False,"{'a': 0.5, 'e': 0.6556592205741436}",20,0,-7.246325942980624,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
298,False,"{'a': 0.5, 'e': 0.6556592205741436}",25,0,-19.297577069956848,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
299,False,"{'a': 0.5, 'e': 0.6556592205741436}",20,16,7.329330173331645,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.6556592205741436}",20,0,-59.22270988114412,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
301,False,"{'a': 0.5, 'e': 0.6491026283684022}",30,0,-95.36485819256313,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.6491026283684022}",25,17,4.1100684820058255,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.6491026283684022}",25,6,-49.63371900101277,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
304,False,"{'a': 0.5, 'e': 0.6491026283684022}",30,11,-76.58340946029557,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 1}",1
305,False,"{'a': 0.5, 'e': 0.6491026283684022}",25,0,-50.57540349071367,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
306,False,"{'a': 0.5, 'e': 0.6491026283684022}",20,0,-76.40045627136767,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
307,False,"{'a': 0.5, 'e': 0.6491026283684022}",20,0,-23.795386964115497,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
308,False,"{'a': 0.5, 'e': 0.6426116020847181}",20,15,3.576452216840453,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.6426116020847181}",30,0,-36.16111111819812,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.6426116020847181}",25,6,-100.83075196263067,"{0: 9, 1: 5, 2: 3, 3: 1, 4: 1}",1
311,False,"{'a': 0.5, 'e': 0.6426116020847181}",20,7,-25.351270479798504,"{0: 8, 1: 4, 2: 0, 3: 1, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.6426116020847181}",30,5,-11.952022971359398,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.6426116020847181}",25,0,-161.45673165580908,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
314,False,"{'a': 0.5, 'e': 0.6426116020847181}",20,5,-48.07294508786946,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.6361854860638709}",30,11,-84.95728885207731,"{0: 12, 1: 3, 2: 1, 3: 2, 4: 1}",1
316,False,"{'a': 0.5, 'e': 0.6361854860638709}",30,0,-77.18469404062377,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
317,False,"{'a': 0.5, 'e': 0.6361854860638709}",20,8,-102.42630722974694,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 2}",1
318,False,"{'a': 0.5, 'e': 0.6361854860638709}",30,16,2.6433788743458346,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.6361854860638709}",25,0,-145.7548218489902,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
320,False,"{'a': 0.5, 'e': 0.6361854860638709}",20,10,-46.03350000713703,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
321,False,"{'a': 0.5, 'e': 0.6361854860638709}",30,0,-33.95160363844412,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
322,False,"{'a': 0.5, 'e': 0.6298236312032323}",20,0,-105.83173184409534,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
323,False,"{'a': 0.5, 'e': 0.6298236312032323}",25,0,-40.946291254119274,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
324,False,"{'a': 0.5, 'e': 0.6298236312032323}",25,0,-93.38938365452934,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
325,False,"{'a': 0.5, 'e': 0.6298236312032323}",20,0,-63.3450417732371,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.6298236312032323}",30,16,24.83808944967283,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.6298236312032323}",25,11,-56.51529135657084,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
328,False,"{'a': 0.5, 'e': 0.6298236312032323}",20,16,8.88294447997874,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.6235253948912}",25,0,-78.08482773054105,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
330,False,"{'a': 0.5, 'e': 0.6235253948912}",35,0,-56.956420253765984,"{0: 27, 1: 2, 2: 4, 3: 2, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.6235253948912}",25,9,-97.05472792378616,"{0: 9, 1: 4, 2: 1, 3: 0, 4: 2}",1
332,False,"{'a': 0.5, 'e': 0.6235253948912}",20,0,-120.92373085467699,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
333,False,"{'a': 0.5, 'e': 0.6235253948912}",25,0,-128.28830699647048,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
334,False,"{'a': 0.5, 'e': 0.6235253948912}",25,0,-42.97725242140463,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
335,False,"{'a': 0.5, 'e': 0.6235253948912}",30,0,-84.40208640579547,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
336,False,"{'a': 0.5, 'e': 0.617290140942288}",20,7,5.113339885231161,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.617290140942288}",25,14,-14.299384893110481,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.617290140942288}",30,0,-73.56641583305698,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",0
339,False,"{'a': 0.5, 'e': 0.617290140942288}",25,0,-136.51399566047905,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
340,False,"{'a': 0.5, 'e': 0.617290140942288}",25,14,-53.98715111725038,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
341,False,"{'a': 0.5, 'e': 0.617290140942288}",25,7,18.452400805065416,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.617290140942288}",20,0,-52.86320174934896,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
343,False,"{'a': 0.5, 'e': 0.611117239532865}",35,0,-82.68318160410499,"{0: 27, 1: 1, 2: 5, 3: 1, 4: 1}",0
344,False,"{'a': 0.5, 'e': 0.611117239532865}",20,8,-5.2378015978695105,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.611117239532865}",35,0,-21.018742065170798,"{0: 29, 1: 3, 2: 2, 3: 1, 4: 0}",0
346,False,"{'a': 0.5, 'e': 0.611117239532865}",20,0,-156.3096922168216,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
347,False,"{'a': 0.5, 'e': 0.611117239532865}",25,11,-20.41183468605285,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.611117239532865}",20,1,-7.337338134805057,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.611117239532865}",20,0,-17.527015491119094,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
350,False,"{'a': 0.5, 'e': 0.6050060671375364}",20,3,5.665883813129298,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.6050060671375364}",25,0,-67.1047925467031,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
352,False,"{'a': 0.5, 'e': 0.6050060671375364}",20,0,-83.98389496865107,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
353,False,"{'a': 0.5, 'e': 0.6050060671375364}",30,6,-7.46604602612722,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.6050060671375364}",20,0,-141.3240418781613,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
355,False,"{'a': 0.5, 'e': 0.6050060671375364}",25,0,-97.60972678886114,"{0: 19, 1: 0, 2: 2, 3: 3, 4: 1}",0
356,False,"{'a': 0.5, 'e': 0.6050060671375364}",20,11,-5.852256197002651,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.598956006466161}",20,3,-27.332979319141945,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
358,False,"{'a': 0.5, 'e': 0.598956006466161}",20,5,-5.070374372393593,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.598956006466161}",25,0,-161.3894403161851,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
360,False,"{'a': 0.5, 'e': 0.598956006466161}",30,3,-104.60086777312819,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 1}",1
361,False,"{'a': 0.5, 'e': 0.598956006466161}",25,0,-37.325982159021265,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
362,False,"{'a': 0.5, 'e': 0.598956006466161}",20,13,-11.250271319038085,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.598956006466161}",25,16,9.224912132414797,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.5929664464014994}",25,0,-16.86666486896762,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
365,False,"{'a': 0.5, 'e': 0.5929664464014994}",25,10,0.4610899241363997,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.5929664464014994}",25,13,-8.933350463106212,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.5929664464014994}",20,5,-14.531538416489887,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.5929664464014994}",20,13,-28.30669095748126,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
369,False,"{'a': 0.5, 'e': 0.5929664464014994}",25,0,-127.81015075058336,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
